latitude,longitude,altitude,building_age,population_density_x,wind_speed,wind_direction,river_water_level,river_discharge,drainage_system,elevation,slope,population_density_y,safe_camp_earthquake,safe_camp_flood
8.4969,76.9885,midland (50m),old (20-50 years),low,11.6,W,4.2,12.8,poor,87.78426891,33.13609666,low,0,0
8.497,76.9908,highland (150m),old (20-50 years),low,14.6,SW,1.4,352.2,moderate,16.81110711,16.69642578,low,0,0
8.4971,76.99,highland (150m),new (<20 years),medium,0.8,SE,7.0,276.5,poor,81.6145752,33.29469006,low,0,0
8.4972,76.9895,lowland (10m),old (20-50 years),low,5.7,S,0.6,16.6,poor,5.241994788,24.53610602,medium,0,0
8.4972,77.0719,highland (150m),old (20-50 years),medium,7.7,SE,5.4,161.4,good,48.65207985,42.20937568,high,0,0
8.4973,76.9973,midland (50m),new (<20 years),medium,7.5,NE,8.0,83.6,moderate,96.10095212,36.20364429,low,0,0
8.4973,77.0515,midland (50m),new (<20 years),low,5.9,E,3.9,145.1,moderate,21.08483503,43.18754719,low,0,0
8.4977,76.9957,midland (50m),new (<20 years),low,2.5,SE,0.9,262.6,good,77.12431319,44.82672619,low,0,0
8.4979,76.9948,midland (50m),new (<20 years),high,7.4,S,0.3,438.9,moderate,74.34876191,40.29884139,high,0,0
8.4979,77.0609,midland (50m),new (<20 years),medium,2.4,SE,9.8,371.1,good,64.65129095,0.209801709,medium,0,0
8.498,77.0505,highland (150m),old (20-50 years),medium,5.5,NW,6.1,133.3,poor,62.33832118,28.41648805,medium,0,0
8.498,77.0556,midland (50m),new (<20 years),medium,8.5,S,8.4,245.8,moderate,99.36809226,43.89111675,high,0,0
8.4982,77.0555,lowland (10m),new (<20 years),high,10.7,S,9.8,429.3,moderate,66.33882555,8.927764731,medium,0,0
8.4984,76.989,lowland (10m),new (<20 years),low,7.2,NW,4.8,136.0,poor,6.713011307,23.18670431,medium,0,0
8.4984,77.0554,midland (50m),new (<20 years),low,11.4,N,7.7,163.2,good,88.01410004,33.92130733,high,0,0
8.4985,76.9948,lowland (10m),old (20-50 years),low,4.7,NE,4.9,38.8,poor,14.88695438,18.08550246,low,0,0
8.4986,76.9961,highland (150m),new (<20 years),medium,7.4,NE,0.1,149.6,good,99.51011186,13.49619875,medium,0,0
8.4987,77.0153,lowland (10m),old (20-50 years),low,11.3,NW,6.3,423.9,good,51.9612672,40.54797635,high,0,0
8.4988,76.9909,highland (150m),old (20-50 years),low,1.3,SW,4.3,342.7,good,80.62123306,8.8033101,low,0,0
8.4989,77.0549,highland (150m),new (<20 years),medium,11.2,NE,5.8,180.4,good,43.06392378,32.76886687,high,0,0
8.499,77.0469,lowland (10m),old (20-50 years),low,5.0,E,4.6,243.8,moderate,70.15793151,14.73749384,high,0,0
8.4991,77.0471,midland (50m),new (<20 years),low,8.2,W,6.6,215.8,moderate,72.910416,40.52250056,medium,0,0
8.4991,77.0559,highland (150m),old (20-50 years),medium,0.4,W,0.9,225.5,moderate,80.39392322,17.38586929,medium,0,0
8.4993,77.0911,lowland (10m),new (<20 years),medium,3.1,E,7.5,105.3,good,46.33569248,19.18559215,high,0,0
8.4994,77.0294,highland (150m),old (20-50 years),high,7.1,SW,2.1,348.1,poor,9.47053238,24.59047066,medium,0,0
8.4994,77.0565,midland (50m),new (<20 years),low,0.6,SW,4.6,9.8,good,21.39764195,37.99132497,medium,0,0
8.4995,77.0135,lowland (10m),old (20-50 years),high,9.7,W,1.1,300.6,moderate,6.596180057,40.10544819,high,0,0
8.4996,77.0652,lowland (10m),new (<20 years),low,9.9,S,6.9,474.5,good,22.98089194,31.04758309,medium,0,0
8.4996,77.0656,midland (50m),old (20-50 years),low,1.8,SW,9.6,210.8,poor,73.92467505,4.033284852,low,0,0
8.4997,77.0472,lowland (10m),new (<20 years),low,11.9,SW,0.2,470.0,moderate,64.99669957,13.39836674,medium,1,0
8.4997,77.0577,lowland (10m),new (<20 years),high,11.8,NW,5.0,337.5,good,98.08059746,11.34464454,medium,0,0
8.4998,77.0536,highland (150m),new (<20 years),high,8.3,NE,6.2,431.3,moderate,58.92523044,37.12776205,medium,0,0
8.4998,77.0547,lowland (10m),old (20-50 years),high,8.8,SE,4.2,216.5,moderate,75.58388007,33.02969472,medium,0,0
8.4998,77.0658,highland (150m),new (<20 years),low,1.5,NE,1.4,70.6,poor,81.57032541,1.542707853,medium,1,0
8.4999,76.9955,lowland (10m),new (<20 years),high,4.5,W,1.4,367.5,moderate,29.00880007,2.594068841,high,0,0
8.4999,77.0471,highland (150m),old (20-50 years),low,8.4,NW,4.6,372.6,poor,41.09781829,13.05384538,high,0,0
8.5,76.9907,highland (150m),old (20-50 years),low,2.1,S,2.3,146.9,poor,40.92731117,13.87233548,low,0,0
8.5,76.991,midland (50m),old (20-50 years),low,11.3,SE,4.7,60.8,good,19.17951965,34.53784017,medium,0,0
8.5,77.0473,midland (50m),old (20-50 years),high,9.6,N,0.2,133.9,good,49.99921077,42.65951477,low,0,0
8.5,77.053,midland (50m),new (<20 years),medium,6.6,N,5.8,27.4,moderate,84.11072525,10.13511055,medium,0,0
8.5,77.0538,highland (150m),old (20-50 years),high,4.2,SW,6.2,106.3,moderate,59.76806962,8.320212336,medium,0,0
8.5002,77.0537,midland (50m),old (20-50 years),low,5.7,SW,9.3,118.4,moderate,16.1114338,40.34183871,high,0,0
8.5002,77.0543,highland (150m),old (20-50 years),low,1.6,NW,7.5,97.0,good,78.72731362,9.973461969,medium,0,0
8.5002,77.0912,midland (50m),old (20-50 years),high,5.0,E,1.6,13.3,good,18.40808347,41.72359324,high,0,0
8.5003,77.0479,highland (150m),old (20-50 years),low,13.0,SW,2.0,330.5,moderate,73.55465935,28.61887298,medium,0,0
8.5003,77.053,lowland (10m),new (<20 years),low,0.6,W,10.0,476.4,poor,20.14518845,24.29751798,high,0,0
8.5004,77.0463,midland (50m),old (20-50 years),medium,10.0,N,4.9,146.6,moderate,90.14158532,36.89002614,medium,0,0
8.5004,77.048,midland (50m),new (<20 years),high,13.1,W,9.2,61.2,poor,39.91471978,16.75798124,medium,0,0
8.5004,77.0868,highland (150m),new (<20 years),low,9.4,N,9.1,136.4,moderate,24.70774999,18.82664455,high,0,0
8.5005,77.0535,midland (50m),old (20-50 years),high,10.0,SW,9.2,279.3,good,37.88879705,4.534285916,medium,0,0
8.5006,76.9919,lowland (10m),new (<20 years),low,13.1,NW,8.8,188.6,poor,46.90333824,10.57137456,medium,1,0
8.5006,76.9937,midland (50m),new (<20 years),medium,13.9,W,6.7,356.4,moderate,33.94571962,4.188727914,medium,0,0
8.5007,77.0678,highland (150m),old (20-50 years),high,11.0,S,0.3,148.7,moderate,31.57067007,1.936554392,high,0,0
8.5008,76.9897,lowland (10m),old (20-50 years),high,13.2,NW,7.4,224.9,moderate,59.60727599,41.40375308,medium,0,0
8.5008,76.9937,midland (50m),new (<20 years),high,1.1,SW,5.8,131.1,poor,77.11186783,3.221523601,medium,0,0
8.5008,77.0483,lowland (10m),old (20-50 years),low,10.0,SE,4.3,368.6,good,32.60851698,41.82865666,high,0,0
8.5009,76.99,lowland (10m),old (20-50 years),medium,9.5,SW,1.1,144.4,moderate,18.82266451,19.99899328,low,0,0
8.5009,76.9905,lowland (10m),old (20-50 years),low,11.0,NE,3.7,248.0,poor,94.38756641,6.093728528,low,0,0
8.5009,77.0482,lowland (10m),old (20-50 years),low,13.6,NW,9.9,416.8,good,19.23598083,18.85192652,low,0,0
8.501,77.0485,midland (50m),new (<20 years),high,6.4,E,6.2,417.8,good,31.97651696,16.82952042,high,0,0
8.501,77.0903,highland (150m),old (20-50 years),high,8.1,NW,6.4,39.9,moderate,80.60230376,22.84482821,high,0,0
8.5011,77.047,midland (50m),old (20-50 years),low,14.1,SE,0.0,89.9,good,8.806307837,23.77447707,medium,0,0
8.5011,77.0679,midland (50m),old (20-50 years),high,4.5,NE,2.6,358.4,moderate,74.01966036,33.52785839,high,0,0
8.5011,77.0687,midland (50m),old (20-50 years),medium,8.2,SW,6.4,269.5,good,87.54576369,13.58080484,high,0,0
8.5011,77.0702,lowland (10m),old (20-50 years),medium,1.0,E,4.0,245.8,moderate,11.6626972,40.22597597,high,0,0
8.5012,77.0467,midland (50m),old (20-50 years),high,2.7,SE,3.5,141.0,good,55.68856888,16.25180455,medium,0,0
8.5012,77.0477,lowland (10m),new (<20 years),low,0.6,NW,6.7,367.7,good,80.83712813,16.66298014,medium,0,0
8.5013,77.0461,highland (150m),old (20-50 years),medium,10.9,NE,0.6,453.0,good,60.36459372,28.11674374,high,0,0
8.5013,77.068,lowland (10m),old (20-50 years),medium,8.2,NW,3.8,132.7,good,90.24834433,8.726576442,high,0,0
8.5014,77.0688,lowland (10m),new (<20 years),high,3.1,SW,6.3,34.8,poor,42.08967818,29.71713853,medium,0,0
8.5015,77.068,lowland (10m),new (<20 years),low,0.7,NW,1.9,135.0,moderate,18.89306042,16.03505647,low,0,0
8.5016,77.0521,midland (50m),new (<20 years),medium,5.0,SW,3.6,461.1,good,49.9919069,9.67558727,medium,0,0
8.5017,76.9884,lowland (10m),old (20-50 years),low,1.6,NE,9.9,366.8,moderate,62.97120307,40.11366226,low,0,0
8.5017,77.0474,highland (150m),old (20-50 years),low,7.1,N,2.1,439.0,poor,14.40215918,14.8826688,low,0,0
8.5017,77.0476,highland (150m),new (<20 years),high,9.7,S,7.7,363.0,good,54.69355011,30.50299647,medium,0,0
8.5017,77.0518,midland (50m),old (20-50 years),low,0.8,W,8.8,270.8,good,39.04267466,16.79807776,medium,0,0
8.5017,77.0699,lowland (10m),new (<20 years),low,9.3,SW,7.8,41.6,good,19.76515215,11.38909486,medium,1,0
8.5017,77.0715,highland (150m),new (<20 years),medium,6.1,SW,1.5,339.5,good,76.22260171,44.4315749,high,0,0
8.5017,77.1907,midland (50m),new (<20 years),low,3.0,S,1.3,398.3,moderate,54.16853116,18.72722265,high,0,0
8.5019,76.9905,lowland (10m),new (<20 years),high,7.3,S,10.0,156.6,moderate,9.110280041,17.24890219,medium,0,0
8.5019,77.0487,lowland (10m),new (<20 years),medium,2.9,SW,7.2,248.4,poor,25.88572918,8.343646599,high,0,0
8.5019,77.0695,lowland (10m),old (20-50 years),high,4.7,N,9.2,218.6,good,80.07594007,23.49258908,medium,0,0
8.502,77.0715,midland (50m),old (20-50 years),high,11.7,S,2.5,484.2,poor,14.91445709,44.23199269,medium,0,0
8.502,77.1907,highland (150m),old (20-50 years),low,3.4,SW,3.3,288.2,poor,60.2819847,36.6330479,medium,0,0
8.5021,76.9926,midland (50m),new (<20 years),low,8.5,S,0.5,197.6,poor,54.86829533,18.19732776,low,0,0
8.5021,77.0477,midland (50m),new (<20 years),low,7.5,NE,9.0,213.7,poor,88.26128004,14.49350097,low,1,0
8.5021,77.0636,midland (50m),old (20-50 years),medium,13.9,SE,5.1,43.7,poor,56.08409222,6.141109872,low,0,0
8.5021,77.0696,midland (50m),new (<20 years),medium,5.7,SW,5.1,143.7,moderate,88.49495639,5.382278756,high,0,0
8.5021,77.0697,midland (50m),new (<20 years),high,9.1,SE,2.9,264.6,poor,81.0176084,29.37702435,medium,0,0
8.5022,76.9918,midland (50m),new (<20 years),medium,11.8,SW,3.4,236.0,moderate,10.87150956,6.010096767,medium,0,0
8.5022,77.068,highland (150m),new (<20 years),low,12.1,W,0.6,252.5,poor,37.56664866,44.85293945,medium,0,0
8.5022,77.068,highland (150m),new (<20 years),low,12.1,W,0.6,252.5,poor,37.56664866,44.85293945,high,0,0
8.5022,77.068,highland (150m),new (<20 years),high,7.9,SW,2.4,253.4,poor,91.53369548,17.0061411,medium,0,0
8.5022,77.068,highland (150m),new (<20 years),high,7.9,SW,2.4,253.4,poor,91.53369548,17.0061411,high,0,0
8.5022,77.0693,highland (150m),new (<20 years),high,1.7,SW,4.9,53.0,good,69.06093868,36.35222188,low,0,0
8.5022,77.0694,lowland (10m),old (20-50 years),medium,15.0,SW,5.2,302.3,moderate,35.10349156,41.43538172,low,0,0
8.5022,77.0698,midland (50m),old (20-50 years),low,10.5,W,0.2,147.1,poor,18.49475494,3.632655025,high,0,0
8.5023,77.0485,highland (150m),new (<20 years),high,0.7,SE,3.6,498.5,moderate,58.87252664,21.0989336,medium,0,0
8.5023,77.0636,midland (50m),new (<20 years),medium,0.2,S,3.7,404.2,good,41.20623321,9.674406181,high,0,0
8.5023,77.0682,lowland (10m),new (<20 years),medium,9.0,W,0.8,30.7,good,56.03368769,22.4862892,low,0,0
8.5023,77.0696,lowland (10m),old (20-50 years),low,8.4,NW,3.7,95.2,moderate,82.63397145,5.213094359,low,0,0
8.5023,77.1915,midland (50m),old (20-50 years),high,5.0,E,6.6,38.2,poor,56.56324638,16.34436139,medium,0,0
8.5024,76.9925,lowland (10m),new (<20 years),high,5.1,NW,6.1,237.8,poor,65.51988372,2.458674656,low,0,0
8.5024,76.9929,lowland (10m),new (<20 years),low,7.7,N,4.6,446.0,moderate,64.0731943,17.85237869,low,0,0
8.5024,77.05,midland (50m),new (<20 years),medium,11.6,E,0.6,150.6,poor,97.32360986,39.48984458,medium,0,0
8.5024,77.0635,highland (150m),new (<20 years),medium,11.0,NW,5.8,331.1,good,98.38220018,38.38885058,low,0,0
8.5024,77.0697,highland (150m),old (20-50 years),medium,12.0,W,0.4,290.7,good,7.478256217,39.53295284,high,0,0
8.5024,77.0697,highland (150m),old (20-50 years),medium,12.0,W,0.4,290.7,poor,7.478256217,39.53295284,medium,0,0
8.5024,77.0697,lowland (10m),old (20-50 years),low,3.2,E,7.8,89.2,good,56.26882094,1.37785857,high,0,0
8.5024,77.0697,lowland (10m),old (20-50 years),low,3.2,E,7.8,89.2,poor,56.26882094,1.37785857,medium,0,0
8.5024,77.0707,lowland (10m),old (20-50 years),medium,7.3,S,2.7,492.4,moderate,79.17577237,31.84216971,low,0,0
8.5025,76.9926,midland (50m),old (20-50 years),high,2.1,N,9.7,425.3,poor,52.87981091,35.26140981,low,0,0
8.5025,77.0485,lowland (10m),new (<20 years),low,4.1,NW,4.3,420.1,poor,70.13630014,23.76478762,low,0,0
8.5025,77.0493,midland (50m),new (<20 years),medium,4.7,S,4.3,471.2,moderate,29.84863756,33.34468538,medium,0,0
8.5025,77.0698,lowland (10m),new (<20 years),low,2.3,N,5.5,309.9,moderate,70.05871949,3.543542393,medium,1,0
8.5025,77.0699,highland (150m),new (<20 years),medium,10.6,N,4.7,372.9,poor,14.50555393,32.07145919,high,0,0
8.5025,77.07,midland (50m),new (<20 years),low,5.0,W,7.7,376.6,moderate,26.7918438,17.8608417,high,0,0
8.5026,77.0497,highland (150m),new (<20 years),low,3.1,E,2.4,289.2,moderate,11.00536707,40.78406934,medium,0,0
8.5026,77.0515,lowland (10m),new (<20 years),medium,13.3,S,6.8,400.9,poor,70.37804246,18.92534645,high,0,0
8.5026,77.07,lowland (10m),old (20-50 years),high,3.6,SE,1.8,354.1,poor,96.29996228,25.12801964,medium,0,0
8.5026,77.0709,midland (50m),new (<20 years),medium,8.9,NW,2.1,480.7,poor,91.5319661,38.77720698,high,0,0
8.5027,77.0513,highland (150m),new (<20 years),high,0.6,SW,0.2,347.0,poor,46.8856521,35.04673974,high,0,0
8.5027,77.0514,lowland (10m),new (<20 years),low,12.4,NE,1.0,352.5,poor,91.15175734,12.19973585,medium,1,0
8.5027,77.0518,lowland (10m),new (<20 years),high,4.3,SE,2.5,242.2,poor,24.75314312,36.72544491,high,0,0
8.5027,77.0721,midland (50m),new (<20 years),medium,3.4,E,6.7,19.2,poor,23.28391534,21.86626312,medium,0,0
8.5027,77.1925,midland (50m),old (20-50 years),medium,3.9,SW,9.7,52.7,moderate,29.93398915,5.358843101,low,0,0
8.5029,76.9918,highland (150m),old (20-50 years),low,7.5,E,8.9,291.9,good,88.57540915,37.76833265,high,0,0
8.503,76.9909,midland (50m),old (20-50 years),high,0.9,NE,6.5,98.4,good,19.06026298,37.5484692,high,0,0
8.503,76.993,highland (150m),new (<20 years),medium,0.7,NW,1.2,185.6,moderate,61.07936094,30.35338684,medium,0,0
8.503,76.993,highland (150m),new (<20 years),medium,0.7,NW,1.2,185.6,good,61.07936094,30.35338684,medium,0,0
8.503,76.993,lowland (10m),old (20-50 years),low,5.8,SE,0.3,180.6,moderate,59.89676732,3.811791665,medium,0,0
8.503,76.993,lowland (10m),old (20-50 years),low,5.8,SE,0.3,180.6,good,59.89676732,3.811791665,medium,0,0
8.503,77.0486,highland (150m),new (<20 years),low,12.6,NW,7.5,79.9,poor,25.65399264,30.05357301,medium,0,0
8.503,77.0487,highland (150m),new (<20 years),low,4.5,SW,4.3,431.4,good,96.52823607,33.66203845,low,0,0
8.503,77.063,highland (150m),new (<20 years),medium,14.3,N,3.0,305.3,poor,39.04208316,21.16793566,medium,0,0
8.5031,76.9927,midland (50m),new (<20 years),high,12.6,E,2.7,448.4,poor,6.405475785,12.52460782,high,0,0
8.5031,76.993,midland (50m),new (<20 years),high,9.1,S,8.3,310.8,good,33.20680062,9.275911263,low,0,0
8.5031,77.0487,midland (50m),new (<20 years),low,14.3,NE,8.9,420.1,poor,45.85527164,7.405143498,low,1,0
8.5031,77.0489,lowland (10m),old (20-50 years),medium,9.2,SE,6.3,391.1,poor,71.79050305,27.29973945,low,0,0
8.5032,77.0489,midland (50m),old (20-50 years),high,3.4,S,5.0,37.5,moderate,52.80952727,5.709087157,medium,0,0
8.5032,77.0508,highland (150m),old (20-50 years),medium,1.3,NE,4.0,151.9,poor,37.78304785,19.11370789,high,0,0
8.5032,77.063,lowland (10m),old (20-50 years),medium,9.3,W,9.6,322.2,moderate,28.35107595,1.428630734,low,0,0
8.5032,77.1919,highland (150m),old (20-50 years),high,1.0,SW,4.6,52.2,poor,80.48624564,13.35294086,high,0,0
8.5033,76.9923,highland (150m),old (20-50 years),high,11.3,SE,0.8,71.6,poor,20.09753668,20.14316535,high,0,0
8.5033,77.063,midland (50m),new (<20 years),medium,4.9,SE,9.2,66.9,good,54.61203819,15.91751643,high,0,0
8.5033,77.0632,lowland (10m),new (<20 years),high,12.6,SE,6.2,191.7,moderate,17.55464804,37.98101058,low,0,0
8.5033,77.0852,lowland (10m),old (20-50 years),low,9.1,N,4.6,236.8,moderate,73.21259757,44.54671542,medium,0,0
8.5034,76.9928,highland (150m),old (20-50 years),high,11.2,NW,8.5,7.0,moderate,19.37765525,10.94536167,medium,0,0
8.5034,77.0506,highland (150m),old (20-50 years),low,0.5,E,3.6,10.6,good,89.37180546,4.591862217,medium,0,0
8.5034,77.063,highland (150m),old (20-50 years),high,14.7,SE,3.6,55.4,poor,76.70423631,20.04664258,medium,0,0
8.5034,77.0705,highland (150m),old (20-50 years),medium,1.3,S,2.9,196.0,good,85.8872134,13.22592121,high,0,0
8.5034,77.0725,lowland (10m),old (20-50 years),low,10.9,W,9.3,198.2,moderate,18.33256318,32.11432705,low,0,0
8.5034,77.1912,lowland (10m),new (<20 years),low,2.3,SW,1.0,68.6,poor,36.01620798,44.89014044,low,0,0
8.5035,77.0482,lowland (10m),old (20-50 years),medium,5.3,SE,7.8,179.0,poor,42.58102696,35.20267627,medium,0,0
8.5035,77.063,lowland (10m),old (20-50 years),low,10.2,NW,4.3,40.1,good,29.81679152,1.876698122,high,0,0
8.5035,77.071,lowland (10m),new (<20 years),medium,10.0,W,8.6,202.5,moderate,34.33102441,4.427621331,high,0,0
8.5035,77.0712,highland (150m),new (<20 years),high,1.4,NW,8.7,224.3,poor,26.67811983,11.99233156,medium,0,0
8.5035,77.0727,highland (150m),new (<20 years),medium,0.0,W,7.3,465.4,good,81.53163816,21.79209011,high,0,0
8.5037,76.9945,highland (150m),new (<20 years),medium,7.8,E,3.9,261.9,poor,91.46879173,15.28517229,medium,0,0
8.5037,77.0478,lowland (10m),old (20-50 years),medium,1.4,S,3.3,231.5,poor,26.77493283,3.403274074,high,0,0
8.5038,77.0628,midland (50m),new (<20 years),medium,7.4,NW,0.0,303.1,good,41.68098176,7.786056452,medium,0,0
8.5039,77.0477,midland (50m),new (<20 years),medium,3.6,E,4.5,472.7,moderate,56.84042774,28.88778029,low,0,0
8.5039,77.0495,lowland (10m),new (<20 years),medium,0.0,SW,6.3,295.0,good,20.45690701,1.2340526,high,0,0
8.5039,77.063,lowland (10m),old (20-50 years),high,4.7,SE,0.5,441.5,poor,16.03903917,20.20189341,high,0,0
8.5039,77.0698,highland (150m),old (20-50 years),medium,11.0,SW,6.1,236.4,moderate,47.38898142,26.43131839,medium,0,0
8.5039,77.0725,lowland (10m),new (<20 years),low,14.5,SW,4.7,324.5,moderate,26.54920244,23.57802223,low,0,0
8.504,76.994,midland (50m),new (<20 years),high,3.5,SW,0.9,298.9,poor,37.27636313,18.47396258,medium,0,0
8.504,77.0727,lowland (10m),old (20-50 years),high,2.1,E,7.3,193.8,poor,24.45158502,5.727430154,medium,0,0
8.504,77.0732,highland (150m),new (<20 years),high,0.9,W,0.5,348.0,moderate,65.51777315,33.13842301,high,0,0
8.504,77.0739,highland (150m),new (<20 years),high,2.9,SE,1.1,474.5,good,35.04165879,42.09364712,medium,0,0
8.504,77.0745,highland (150m),new (<20 years),low,2.0,SE,0.6,32.3,poor,56.29008912,24.4316824,high,0,0
8.5041,77.0477,midland (50m),old (20-50 years),low,13.6,NE,7.0,376.1,good,69.60788041,28.11169372,high,0,0
8.5041,77.0492,lowland (10m),old (20-50 years),medium,2.3,NE,7.9,427.7,moderate,46.08471597,17.3551929,medium,0,0
8.5042,77.0487,midland (50m),new (<20 years),low,7.4,NW,9.2,470.4,good,54.63009219,27.71456709,high,0,0
8.5042,77.0506,midland (50m),old (20-50 years),high,14.9,SW,1.1,308.2,good,40.56870987,19.52365974,high,0,0
8.5042,77.073,lowland (10m),new (<20 years),low,1.6,NE,6.5,328.6,good,86.33182009,13.91091989,high,1,0
8.5042,77.0733,highland (150m),new (<20 years),high,11.1,NE,6.0,0.2,poor,26.65735083,6.398696277,medium,0,0
8.5043,77.0474,highland (150m),old (20-50 years),low,1.6,NE,4.0,235.5,good,89.05201357,10.71499096,medium,0,0
8.5043,77.0476,midland (50m),new (<20 years),low,5.9,E,2.8,308.5,good,89.45903821,18.57207115,high,0,0
8.5044,77.0476,lowland (10m),new (<20 years),low,14.3,E,9.2,22.6,poor,89.08099917,28.28987946,low,0,0
8.5044,77.0507,highland (150m),new (<20 years),high,6.2,NW,4.1,416.1,moderate,39.9772588,32.34331769,low,0,0
8.5045,77.0497,lowland (10m),new (<20 years),medium,8.7,NE,1.2,197.9,poor,45.29574233,33.7941151,low,0,0
8.5045,77.0507,lowland (10m),old (20-50 years),medium,10.7,SE,8.7,354.2,moderate,79.57951337,27.42439064,medium,0,0
8.5046,76.9965,midland (50m),old (20-50 years),high,8.8,E,4.3,95.2,poor,55.94643167,34.13523175,high,0,0
8.5046,77.0494,lowland (10m),new (<20 years),medium,0.8,E,5.0,108.9,moderate,74.24358898,27.19664867,high,0,0
8.5046,77.0507,lowland (10m),old (20-50 years),low,7.3,S,7.9,182.2,moderate,36.23113134,11.23629436,high,0,0
8.5046,77.09,lowland (10m),new (<20 years),high,0.6,NE,8.8,295.0,poor,47.98606855,26.00682884,low,0,0
8.5047,77.0761,lowland (10m),old (20-50 years),medium,14.3,NW,8.7,101.3,moderate,79.02703753,38.01500096,high,0,0
8.5049,77.0478,highland (150m),old (20-50 years),low,2.5,SE,4.3,372.6,poor,61.20957737,39.04690924,medium,0,0
8.5049,77.0493,lowland (10m),old (20-50 years),high,3.2,NW,5.2,128.8,poor,98.63022516,1.654248696,high,0,0
8.5049,77.0495,highland (150m),old (20-50 years),low,9.9,SW,4.2,86.0,moderate,88.98824116,3.497196012,high,0,0
8.5049,77.0508,highland (150m),old (20-50 years),low,1.6,W,2.5,213.2,good,80.10866849,22.88426941,medium,0,0
8.5049,77.0511,highland (150m),new (<20 years),medium,5.5,E,1.5,12.0,moderate,30.82732935,15.00686693,high,0,0
